-5994.894325	-5718.135025	-5925.067475	-5745.851188	-59786.513124	-117829.791347	-87631.712870	-112372.925862
-6187.879287	-6339.602928	-5784.586762	-5712.748255	-130837.187867	-113900.220561	-122356.712503	-140019.731524
-1340.791743	-5542.763238	-5106.501890	-5505.033494	-59684.432707	-117603.904617	-88755.268008	-111760.219843
-3099.315238	-4757.188828	-5808.547832	-5727.366296	-130847.201448	-113914.525678	-122367.776617	-140030.505065
-2458.021338	-5584.158669	-5286.880468	-5563.259788	-59700.347149	-117659.269888	-88544.401651	-111899.225342
-6409.832109	-6481.558857	-5780.652855	-5712.860014	-130837.545495	-113900.153506	-122357.159538	-140020.491483
-5655.348975	-5699.359560	-5879.715786	-5718.582060	-59789.731775	-117801.963425	-87774.875793	-112296.527600
-4239.008336	-5331.069867	-5794.399177	-5721.443083	-130841.814678	-113908.043672	-122362.255736	-140025.431219
1284.957085	-5473.182258	-4635.952966	-5411.334981	-59633.202509	-117516.911628	-89227.001575	-111517.792823
-4785.709654	-5540.237491	-5796.790814	-5719.252613	-130840.630035	-113906.255532	-122361.138148	-140024.403039
-5966.105278	-5720.884290	-5933.024696	-5750.053316	-59795.990264	-117831.400672	-87666.738053	-112367.360278
-6245.971471	-6385.245190	-5777.121279	-5713.485862	-130836.405556	-113899.773526	-122356.332523	-140020.044448
-1511.044980	-5550.139314	-5120.047047	-5515.672924	-59694.535696	-117611.750080	-88739.353566	-111774.949643
-3039.680784	-4708.797301	-5806.022084	-5724.661735	-130842.909913	-113910.882343	-122364.155634	-140027.621690
-2284.840022	-5577.006111	-5243.763953	-5556.911893	-59696.770870	-117651.133853	-88574.576506	-111877.052412
-6389.067339	-6464.839752	-5775.623712	-5709.082569	-130832.046966	-113895.392584	-122352.420968	-140016.401114
-5700.767720	-5702.466452	-5889.774071	-5725.108770	-59796.660816	-117805.919684	-87772.640618	-112300.103879
-4278.123889	-5343.385678	-5794.019198	-5721.420732	-130840.250056	-113906.926084	-122361.272259	-140025.341812
